concessionaria;mes_ano;sentido;praca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
AUTOPISTA PLANALTO SUL;01-08-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 7;Comercial;6116;5;30580
AUTOPISTA PLANALTO SUL;01-09-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 7;Comercial;4741;5;23705
AUTOPISTA PLANALTO SUL;01-09-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 7;Comercial;5614;5;28070
AUTOPISTA PLANALTO SUL;01-10-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 7;Comercial;5315;5;26575
AUTOPISTA PLANALTO SUL;01-10-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 7;Comercial;6150;5;30750
AUTOPISTA PLANALTO SUL;01-11-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 7;Comercial;5260;5;26300
AUTOPISTA PLANALTO SUL;01-11-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 7;Comercial;6000;5;30000
AUTOPISTA PLANALTO SUL;01-12-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 7;Comercial;4735;5;23675
AUTOPISTA PLANALTO SUL;01-12-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 7;Comercial;5037;5;25185
AUTOPISTA PLANALTO SUL;01-01-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;8540;6;51240
AUTOPISTA PLANALTO SUL;01-01-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;10656;6;63936
AUTOPISTA PLANALTO SUL;01-02-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;8150;6;48900
AUTOPISTA PLANALTO SUL;01-02-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;9864;6;59184
AUTOPISTA PLANALTO SUL;01-03-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;9170;6;55020
AUTOPISTA PLANALTO SUL;01-03-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;10839;6;65034
AUTOPISTA PLANALTO SUL;01-04-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;9439;6;56634
AUTOPISTA PLANALTO SUL;01-04-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;11150;6;66900
AUTOPISTA PLANALTO SUL;01-05-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;9567;6;57402
AUTOPISTA PLANALTO SUL;01-05-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;10935;6;65610
AUTOPISTA PLANALTO SUL;01-06-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;10749;6;64494
AUTOPISTA PLANALTO SUL;01-06-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;12782;6;76692
AUTOPISTA PLANALTO SUL;01-07-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;10249;6;61494
AUTOPISTA PLANALTO SUL;01-07-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;12696;6;76176
AUTOPISTA PLANALTO SUL;01-08-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;9986;6;59916
AUTOPISTA PLANALTO SUL;01-08-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;12296;6;73776
AUTOPISTA PLANALTO SUL;01-09-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;9144;6;54864
AUTOPISTA PLANALTO SUL;01-09-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;11269;6;67614
AUTOPISTA PLANALTO SUL;01-10-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;10274;6;61644
AUTOPISTA PLANALTO SUL;01-10-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;12530;6;75180
AUTOPISTA PLANALTO SUL;01-11-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;10072;6;60432
AUTOPISTA PLANALTO SUL;01-11-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;12118;6;72708
AUTOPISTA PLANALTO SUL;01-12-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;10134;6;60804
AUTOPISTA PLANALTO SUL;01-12-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 8;Comercial;10960;6;65760
AUTOPISTA PLANALTO SUL;01-01-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;1125;0,5;562,5
AUTOPISTA PLANALTO SUL;01-01-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;1146;0,5;573
AUTOPISTA PLANALTO SUL;01-02-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;1024;0,5;512
AUTOPISTA PLANALTO SUL;01-02-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;949;0,5;474,5
AUTOPISTA PLANALTO SUL;01-03-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;1067;0,5;533,5
AUTOPISTA PLANALTO SUL;01-03-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;1043;0,5;521,5
AUTOPISTA PLANALTO SUL;01-04-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;1035;0,5;517,5
AUTOPISTA PLANALTO SUL;01-04-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;965;0,5;482,5
AUTOPISTA PLANALTO SUL;01-05-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;853;0,5;426,5
AUTOPISTA PLANALTO SUL;01-05-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;760;0,5;380
AUTOPISTA PLANALTO SUL;01-06-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;714;0,5;357
AUTOPISTA PLANALTO SUL;01-06-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;756;0,5;378
AUTOPISTA PLANALTO SUL;01-07-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;779;0,5;389,5
AUTOPISTA PLANALTO SUL;01-07-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;734;0,5;367
AUTOPISTA PLANALTO SUL;01-08-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;796;0,5;398
AUTOPISTA PLANALTO SUL;01-08-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;716;0,5;358
AUTOPISTA PLANALTO SUL;01-09-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;810;0,5;405
AUTOPISTA PLANALTO SUL;01-09-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;812;0,5;406
AUTOPISTA PLANALTO SUL;01-10-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;892;0,5;446
AUTOPISTA PLANALTO SUL;01-10-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;859;0,5;429,5
AUTOPISTA PLANALTO SUL;01-11-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;1178;0,5;589
AUTOPISTA PLANALTO SUL;01-11-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;1084;0,5;542
AUTOPISTA PLANALTO SUL;01-12-2013;Crescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;1234;0,5;617
AUTOPISTA PLANALTO SUL;01-12-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Categoria 9;Moto;1158;0,5;579
AUTOPISTA PLANALTO SUL;01-01-2013;Crescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;2752;6;16512
AUTOPISTA PLANALTO SUL;01-01-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;2977;6;17862
AUTOPISTA PLANALTO SUL;01-02-2013;Crescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;2479;6;14874
AUTOPISTA PLANALTO SUL;01-02-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;2531;6;15186
AUTOPISTA PLANALTO SUL;01-03-2013;Crescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;2869;6;17214
AUTOPISTA PLANALTO SUL;01-03-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;2780;6;16680
AUTOPISTA PLANALTO SUL;01-04-2013;Crescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;3045;6;18270
AUTOPISTA PLANALTO SUL;01-04-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;3265;6;19590
AUTOPISTA PLANALTO SUL;01-05-2013;Crescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;3033;6;18198
AUTOPISTA PLANALTO SUL;01-05-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;2974;6;17844
AUTOPISTA PLANALTO SUL;01-06-2013;Crescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;3001;6;18006
AUTOPISTA PLANALTO SUL;01-06-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;3200;6;19200
AUTOPISTA PLANALTO SUL;01-07-2013;Crescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;3174;6;19044
AUTOPISTA PLANALTO SUL;01-07-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;3750;6;22500
AUTOPISTA PLANALTO SUL;01-08-2013;Crescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;2788;6;16728
AUTOPISTA PLANALTO SUL;01-08-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;3146;6;18876
AUTOPISTA PLANALTO SUL;01-09-2013;Crescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;2708;6;16248
AUTOPISTA PLANALTO SUL;01-09-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;3078;6;18468
AUTOPISTA PLANALTO SUL;01-10-2013;Crescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;2953;6;17718
AUTOPISTA PLANALTO SUL;01-10-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;3362;6;20172
AUTOPISTA PLANALTO SUL;01-11-2013;Crescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;3179;6;19074
AUTOPISTA PLANALTO SUL;01-11-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;3531;6;21186
AUTOPISTA PLANALTO SUL;01-12-2013;Crescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;2620;6;15720
AUTOPISTA PLANALTO SUL;01-12-2013;Decrescente;Praça 03 BR-116/SC km 81,60;Outros;Comercial;2721;6;16326
AUTOPISTA PLANALTO SUL;01-01-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;32849;1;32849
AUTOPISTA PLANALTO SUL;01-01-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;34196;1;34196
AUTOPISTA PLANALTO SUL;01-02-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;26818;1;26818
AUTOPISTA PLANALTO SUL;01-02-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;26307;1;26307
AUTOPISTA PLANALTO SUL;01-03-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;30189;1;30189
AUTOPISTA PLANALTO SUL;01-03-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;29461;1;29461
AUTOPISTA PLANALTO SUL;01-04-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;25937;1;25937
AUTOPISTA PLANALTO SUL;01-04-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;25346;1;25346
AUTOPISTA PLANALTO SUL;01-05-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;28116;1;28116
AUTOPISTA PLANALTO SUL;01-05-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;26840;1;26840
AUTOPISTA PLANALTO SUL;01-06-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;25674;1;25674
AUTOPISTA PLANALTO SUL;01-06-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;26133;1;26133
AUTOPISTA PLANALTO SUL;01-07-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;31728;1;31728
AUTOPISTA PLANALTO SUL;01-07-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;30891;1;30891
AUTOPISTA PLANALTO SUL;01-08-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;28108;1;28108
AUTOPISTA PLANALTO SUL;01-08-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;27505;1;27505
AUTOPISTA PLANALTO SUL;01-09-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;26934;1;26934
AUTOPISTA PLANALTO SUL;01-09-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;26487;1;26487
AUTOPISTA PLANALTO SUL;01-10-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;28475;1;28475
AUTOPISTA PLANALTO SUL;01-10-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;27804;1;27804
AUTOPISTA PLANALTO SUL;01-11-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;30511;1;30511
AUTOPISTA PLANALTO SUL;01-11-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;29750;1;29750
AUTOPISTA PLANALTO SUL;01-12-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;43092;1;43092
AUTOPISTA PLANALTO SUL;01-12-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 1;Passeio;37232;1;37232
AUTOPISTA PLANALTO SUL;01-01-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;3711;2;7422
AUTOPISTA PLANALTO SUL;01-01-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;3767;2;7534
AUTOPISTA PLANALTO SUL;01-02-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;3665;2;7330
AUTOPISTA PLANALTO SUL;01-02-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;3691;2;7382
AUTOPISTA PLANALTO SUL;01-03-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;3956;2;7912
AUTOPISTA PLANALTO SUL;01-03-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;4407;2;8814
AUTOPISTA PLANALTO SUL;01-04-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;4021;2;8042
AUTOPISTA PLANALTO SUL;01-04-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;4193;2;8386
AUTOPISTA PLANALTO SUL;01-05-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;3880;2;7760
AUTOPISTA PLANALTO SUL;01-05-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;4137;2;8274
AUTOPISTA PLANALTO SUL;01-06-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;3596;2;7192
AUTOPISTA PLANALTO SUL;01-06-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;3865;2;7730
AUTOPISTA PLANALTO SUL;01-07-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;3939;2;7878
AUTOPISTA PLANALTO SUL;01-07-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;4257;2;8514
AUTOPISTA PLANALTO SUL;01-08-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;4174;2;8348
AUTOPISTA PLANALTO SUL;01-08-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;4353;2;8706
AUTOPISTA PLANALTO SUL;01-09-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;4017;2;8034
AUTOPISTA PLANALTO SUL;01-09-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;4124;2;8248
AUTOPISTA PLANALTO SUL;01-10-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;4415;2;8830
AUTOPISTA PLANALTO SUL;01-10-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;4354;2;8708
AUTOPISTA PLANALTO SUL;01-11-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;4227;2;8454
AUTOPISTA PLANALTO SUL;01-11-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;4223;2;8446
AUTOPISTA PLANALTO SUL;01-12-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;3994;2;7988
AUTOPISTA PLANALTO SUL;01-12-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 2;Comercial;4206;2;8412
AUTOPISTA PLANALTO SUL;01-01-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;123;1,5;184,5
AUTOPISTA PLANALTO SUL;01-01-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;138;1,5;207
AUTOPISTA PLANALTO SUL;01-02-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;131;1,5;196,5
AUTOPISTA PLANALTO SUL;01-02-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;125;1,5;187,5
AUTOPISTA PLANALTO SUL;01-03-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;143;1,5;214,5
AUTOPISTA PLANALTO SUL;01-03-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;132;1,5;198
AUTOPISTA PLANALTO SUL;01-04-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;144;1,5;216
AUTOPISTA PLANALTO SUL;01-04-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;153;1,5;229,5
AUTOPISTA PLANALTO SUL;01-05-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;130;1,5;195
AUTOPISTA PLANALTO SUL;01-05-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;138;1,5;207
AUTOPISTA PLANALTO SUL;01-06-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;122;1,5;183
AUTOPISTA PLANALTO SUL;01-06-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;133;1,5;199,5
AUTOPISTA PLANALTO SUL;01-07-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;123;1,5;184,5
AUTOPISTA PLANALTO SUL;01-07-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;116;1,5;174
AUTOPISTA PLANALTO SUL;01-08-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;113;1,5;169,5
AUTOPISTA PLANALTO SUL;01-08-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;109;1,5;163,5
AUTOPISTA PLANALTO SUL;01-09-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;134;1,5;201
AUTOPISTA PLANALTO SUL;01-09-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;112;1,5;168
AUTOPISTA PLANALTO SUL;01-10-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;124;1,5;186
AUTOPISTA PLANALTO SUL;01-10-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;123;1,5;184,5
AUTOPISTA PLANALTO SUL;01-11-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;182;1,5;273
AUTOPISTA PLANALTO SUL;01-11-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;173;1,5;259,5
AUTOPISTA PLANALTO SUL;01-12-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;213;1,5;319,5
AUTOPISTA PLANALTO SUL;01-12-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 3;Passeio;171;1,5;256,5
AUTOPISTA PLANALTO SUL;01-01-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;9618;3;28854
AUTOPISTA PLANALTO SUL;01-01-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;10786;3;32358
AUTOPISTA PLANALTO SUL;01-02-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;9644;3;28932
AUTOPISTA PLANALTO SUL;01-02-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;10467;3;31401
AUTOPISTA PLANALTO SUL;01-03-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;10531;3;31593
AUTOPISTA PLANALTO SUL;01-03-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;11543;3;34629
AUTOPISTA PLANALTO SUL;01-04-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;10687;3;32061
AUTOPISTA PLANALTO SUL;01-04-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;11770;3;35310
AUTOPISTA PLANALTO SUL;01-05-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;10457;3;31371
AUTOPISTA PLANALTO SUL;01-05-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;11227;3;33681
AUTOPISTA PLANALTO SUL;01-06-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;10181;3;30543
AUTOPISTA PLANALTO SUL;01-06-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;11040;3;33120
AUTOPISTA PLANALTO SUL;01-07-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;10293;3;30879
AUTOPISTA PLANALTO SUL;01-07-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;11265;3;33795
AUTOPISTA PLANALTO SUL;01-08-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;10415;3;31245
AUTOPISTA PLANALTO SUL;01-08-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;11306;3;33918
AUTOPISTA PLANALTO SUL;01-09-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;9710;3;29130
AUTOPISTA PLANALTO SUL;01-09-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;10550;3;31650
AUTOPISTA PLANALTO SUL;01-10-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;10591;3;31773
AUTOPISTA PLANALTO SUL;01-10-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;11333;3;33999
AUTOPISTA PLANALTO SUL;01-11-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;10184;3;30552
AUTOPISTA PLANALTO SUL;01-11-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;10998;3;32994
AUTOPISTA PLANALTO SUL;01-12-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;9686;3;29058
AUTOPISTA PLANALTO SUL;01-12-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 4;Comercial;9707;3;29121
AUTOPISTA PLANALTO SUL;01-01-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;17;2;34
AUTOPISTA PLANALTO SUL;01-01-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;18;2;36
AUTOPISTA PLANALTO SUL;01-02-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;16;2;32
AUTOPISTA PLANALTO SUL;01-02-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;21;2;42
AUTOPISTA PLANALTO SUL;01-03-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;29;2;58
AUTOPISTA PLANALTO SUL;01-03-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;26;2;52
AUTOPISTA PLANALTO SUL;01-04-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;17;2;34
AUTOPISTA PLANALTO SUL;01-04-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;21;2;42
AUTOPISTA PLANALTO SUL;01-05-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;37;2;74
AUTOPISTA PLANALTO SUL;01-05-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;34;2;68
AUTOPISTA PLANALTO SUL;01-06-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;35;2;70
AUTOPISTA PLANALTO SUL;01-06-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;32;2;64
AUTOPISTA PLANALTO SUL;01-07-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;26;2;52
AUTOPISTA PLANALTO SUL;01-07-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;31;2;62
AUTOPISTA PLANALTO SUL;01-08-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;34;2;68
AUTOPISTA PLANALTO SUL;01-08-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;37;2;74
AUTOPISTA PLANALTO SUL;01-09-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;31;2;62
AUTOPISTA PLANALTO SUL;01-09-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;24;2;48
AUTOPISTA PLANALTO SUL;01-10-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;36;2;72
AUTOPISTA PLANALTO SUL;01-10-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;26;2;52
AUTOPISTA PLANALTO SUL;01-11-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;29;2;58
AUTOPISTA PLANALTO SUL;01-11-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;27;2;54
AUTOPISTA PLANALTO SUL;01-12-2013;Crescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;43;2;86
AUTOPISTA PLANALTO SUL;01-12-2013;Decrescente;Praça 04 BR-116/SC km 152,00;Categoria 5;Passeio;47;2;94
