concessionaria;mes_ano;sentido;praca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
NOVADUTRA;01-06-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 4;Comercial;60341;3;181023
NOVADUTRA;01-07-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 4;Comercial;63344;3;190032
NOVADUTRA;01-07-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 4;Comercial;63020;3;189060
NOVADUTRA;01-08-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 4;Comercial;64968;3;194904
NOVADUTRA;01-08-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 4;Comercial;64636;3;193908
NOVADUTRA;01-09-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 4;Comercial;62286;3;186858
NOVADUTRA;01-09-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 4;Comercial;61968;3;185904
NOVADUTRA;01-10-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 4;Comercial;62817;3;188451
NOVADUTRA;01-10-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 4;Comercial;62496;3;187488
NOVADUTRA;01-11-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 4;Comercial;62054;3;186162
NOVADUTRA;01-11-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 4;Comercial;61737;3;185211
NOVADUTRA;01-12-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 4;Comercial;64258;3;192774
NOVADUTRA;01-12-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 4;Comercial;63929;3;191787
NOVADUTRA;01-01-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;48;2;96
NOVADUTRA;01-01-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;48;2;96
NOVADUTRA;01-02-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;44;2;88
NOVADUTRA;01-02-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;44;2;88
NOVADUTRA;01-03-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;56;2;112
NOVADUTRA;01-03-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;56;2;112
NOVADUTRA;01-04-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;65;2;130
NOVADUTRA;01-04-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;64;2;128
NOVADUTRA;01-05-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;48;2;96
NOVADUTRA;01-05-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;47;2;94
NOVADUTRA;01-06-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;44;2;88
NOVADUTRA;01-06-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;44;2;88
NOVADUTRA;01-07-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;64;2;128
NOVADUTRA;01-07-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;64;2;128
NOVADUTRA;01-08-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;44;2;88
NOVADUTRA;01-08-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;43;2;86
NOVADUTRA;01-09-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;61;2;122
NOVADUTRA;01-09-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;60;2;120
NOVADUTRA;01-10-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;67;2;134
NOVADUTRA;01-10-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;67;2;134
NOVADUTRA;01-11-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;53;2;106
NOVADUTRA;01-11-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;52;2;104
NOVADUTRA;01-12-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;61;2;122
NOVADUTRA;01-12-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 5;Passeio;61;2;122
NOVADUTRA;01-01-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;15891;4;63564
NOVADUTRA;01-01-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;15810;4;63240
NOVADUTRA;01-02-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;17435;4;69740
NOVADUTRA;01-02-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;17345;4;69380
NOVADUTRA;01-03-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;18797;4;75188
NOVADUTRA;01-03-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;18701;4;74804
NOVADUTRA;01-04-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;18010;4;72040
NOVADUTRA;01-04-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;17917;4;71668
NOVADUTRA;01-05-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;21715;4;86860
NOVADUTRA;01-05-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;21605;4;86420
NOVADUTRA;01-06-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;15138;4;60552
NOVADUTRA;01-06-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;15060;4;60240
NOVADUTRA;01-07-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;14687;4;58748
NOVADUTRA;01-07-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;14612;4;58448
NOVADUTRA;01-08-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;14270;4;57080
NOVADUTRA;01-08-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;14198;4;56792
NOVADUTRA;01-09-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;13685;4;54740
NOVADUTRA;01-09-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;13616;4;54464
NOVADUTRA;01-10-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;13912;4;55648
NOVADUTRA;01-10-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;13841;4;55364
NOVADUTRA;01-11-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;14269;4;57076
NOVADUTRA;01-11-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;14197;4;56788
NOVADUTRA;01-12-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;15047;4;60188
NOVADUTRA;01-12-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 6;Comercial;14970;4;59880
NOVADUTRA;01-01-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;41916;5;209580
NOVADUTRA;01-01-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;41702;5;208510
NOVADUTRA;01-02-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;43339;5;216695
NOVADUTRA;01-02-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;43117;5;215585
NOVADUTRA;01-03-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;45694;5;228470
NOVADUTRA;01-03-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;45460;5;227300
NOVADUTRA;01-04-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;44445;5;222225
NOVADUTRA;01-04-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;44217;5;221085
NOVADUTRA;01-05-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;48860;5;244300
NOVADUTRA;01-05-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;48611;5;243055
NOVADUTRA;01-06-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;47674;5;238370
NOVADUTRA;01-06-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;47431;5;237155
NOVADUTRA;01-07-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;50281;5;251405
NOVADUTRA;01-07-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;50025;5;250125
NOVADUTRA;01-08-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;52144;5;260720
NOVADUTRA;01-08-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;51877;5;259385
NOVADUTRA;01-09-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;49979;5;249895
NOVADUTRA;01-09-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;49723;5;248615
NOVADUTRA;01-10-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;50947;5;254735
NOVADUTRA;01-10-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;50686;5;253430
NOVADUTRA;01-11-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;49934;5;249670
NOVADUTRA;01-11-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;49679;5;248395
NOVADUTRA;01-12-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;48542;5;242710
NOVADUTRA;01-12-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 7;Comercial;48294;5;241470
NOVADUTRA;01-01-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;25732;6;154392
NOVADUTRA;01-01-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;25601;6;153606
NOVADUTRA;01-02-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;25827;6;154962
NOVADUTRA;01-02-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;25695;6;154170
NOVADUTRA;01-03-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;26706;6;160236
NOVADUTRA;01-03-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;26569;6;159414
NOVADUTRA;01-04-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;26145;6;156870
NOVADUTRA;01-04-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;26011;6;156066
NOVADUTRA;01-05-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;28990;6;173940
NOVADUTRA;01-05-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;28842;6;173052
NOVADUTRA;01-06-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;30372;6;182232
NOVADUTRA;01-06-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;30216;6;181296
NOVADUTRA;01-07-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;31493;6;188958
NOVADUTRA;01-07-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;31332;6;187992
NOVADUTRA;01-08-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;34220;6;205320
NOVADUTRA;01-08-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;34045;6;204270
NOVADUTRA;01-09-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;33172;6;199032
NOVADUTRA;01-09-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;33002;6;198012
NOVADUTRA;01-10-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;34055;6;204330
NOVADUTRA;01-10-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;33880;6;203280
NOVADUTRA;01-11-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;33451;6;200706
NOVADUTRA;01-11-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;33281;6;199686
NOVADUTRA;01-12-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;34653;6;207918
NOVADUTRA;01-12-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 8;Comercial;34476;6;206856
NOVADUTRA;01-01-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;2880;0,5;1440
NOVADUTRA;01-01-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;2865;0,5;1432,5
NOVADUTRA;01-02-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;2622;0,5;1311
NOVADUTRA;01-02-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;2608;0,5;1304
NOVADUTRA;01-03-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;2658;0,5;1329
NOVADUTRA;01-03-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;2645;0,5;1322,5
NOVADUTRA;01-04-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;3602;0,5;1801
NOVADUTRA;01-04-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;3583;0,5;1791,5
NOVADUTRA;01-05-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;2572;0,5;1286
NOVADUTRA;01-05-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;2558;0,5;1279
NOVADUTRA;01-06-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;2702;0,5;1351
NOVADUTRA;01-06-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;2688;0,5;1344
NOVADUTRA;01-07-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;2987;0,5;1493,5
NOVADUTRA;01-07-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;2972;0,5;1486
NOVADUTRA;01-08-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;3729;0,5;1864,5
NOVADUTRA;01-08-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;3709;0,5;1854,5
NOVADUTRA;01-09-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;3027;0,5;1513,5
NOVADUTRA;01-09-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;3011;0,5;1505,5
NOVADUTRA;01-10-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;3492;0,5;1746
NOVADUTRA;01-10-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;3475;0,5;1737,5
NOVADUTRA;01-11-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;3765;0,5;1882,5
NOVADUTRA;01-11-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;3746;0,5;1873
NOVADUTRA;01-12-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;3408;0,5;1704
NOVADUTRA;01-12-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 9;Moto;3391;0,5;1695,5
NOVADUTRA;01-01-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;6633;7;46431
NOVADUTRA;01-01-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;6600;7;46200
NOVADUTRA;01-02-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;6156;7;43092
NOVADUTRA;01-02-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;6124;7;42868
NOVADUTRA;01-03-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;6406;7;44842
NOVADUTRA;01-03-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;6373;7;44611
NOVADUTRA;01-04-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;5775;7;40425
NOVADUTRA;01-04-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;5745;7;40215
NOVADUTRA;01-05-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;7351;7;51457
NOVADUTRA;01-05-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;7314;7;51198
NOVADUTRA;01-06-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;7632;7;53424
NOVADUTRA;01-06-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;7593;7;53151
NOVADUTRA;01-07-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;7021;7;49147
NOVADUTRA;01-07-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;6985;7;48895
NOVADUTRA;01-08-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;7587;7;53109
NOVADUTRA;01-08-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;7549;7;52843
NOVADUTRA;01-09-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;7116;7;49812
NOVADUTRA;01-09-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;7080;7;49560
NOVADUTRA;01-10-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;6947;7;48629
NOVADUTRA;01-10-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;6912;7;48384
NOVADUTRA;01-11-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;6423;7;44961
NOVADUTRA;01-11-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;6391;7;44737
NOVADUTRA;01-12-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;6386;7;44702
NOVADUTRA;01-12-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 07;Comercial;6354;7;44478
NOVADUTRA;01-01-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;43;8;344
NOVADUTRA;01-01-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;42;8;336
NOVADUTRA;01-02-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;46;8;368
NOVADUTRA;01-02-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;45;8;360
NOVADUTRA;01-03-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;68;8;544
NOVADUTRA;01-03-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;68;8;544
NOVADUTRA;01-04-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;75;8;600
NOVADUTRA;01-04-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;74;8;592
NOVADUTRA;01-05-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;59;8;472
NOVADUTRA;01-05-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;58;8;464
NOVADUTRA;01-06-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;64;8;512
NOVADUTRA;01-06-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;63;8;504
NOVADUTRA;01-07-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;67;8;536
NOVADUTRA;01-07-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;66;8;528
NOVADUTRA;01-08-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;85;8;680
NOVADUTRA;01-08-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;84;8;672
NOVADUTRA;01-09-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;80;8;640
NOVADUTRA;01-09-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;79;8;632
NOVADUTRA;01-10-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;78;8;624
NOVADUTRA;01-10-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;77;8;616
NOVADUTRA;01-11-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;111;8;888
NOVADUTRA;01-11-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;111;8;888
NOVADUTRA;01-12-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;94;8;752
NOVADUTRA;01-12-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 08;Comercial;94;8;752
NOVADUTRA;01-01-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1151;9;10359
NOVADUTRA;01-01-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1146;9;10314
NOVADUTRA;01-02-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1059;9;9531
NOVADUTRA;01-02-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1054;9;9486
NOVADUTRA;01-03-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1265;9;11385
NOVADUTRA;01-03-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1259;9;11331
NOVADUTRA;01-04-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1333;9;11997
NOVADUTRA;01-04-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1327;9;11943
NOVADUTRA;01-05-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1511;9;13599
NOVADUTRA;01-05-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1504;9;13536
NOVADUTRA;01-06-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1719;9;15471
NOVADUTRA;01-06-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1711;9;15399
NOVADUTRA;01-07-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1717;9;15453
NOVADUTRA;01-07-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1709;9;15381
NOVADUTRA;01-08-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1909;9;17181
NOVADUTRA;01-08-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1900;9;17100
NOVADUTRA;01-09-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1772;9;15948
NOVADUTRA;01-09-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1762;9;15858
NOVADUTRA;01-10-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1829;9;16461
NOVADUTRA;01-10-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1820;9;16380
NOVADUTRA;01-11-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1863;9;16767
NOVADUTRA;01-11-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1854;9;16686
NOVADUTRA;01-12-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1770;9;15930
NOVADUTRA;01-12-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 09;Comercial;1760;9;15840
NOVADUTRA;01-01-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;2;10;20
NOVADUTRA;01-01-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;1;10;10
NOVADUTRA;01-02-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;2;10;20
NOVADUTRA;01-02-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;1;10;10
NOVADUTRA;01-03-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;2;10;20
NOVADUTRA;01-03-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;2;10;20
NOVADUTRA;01-04-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;3;10;30
NOVADUTRA;01-04-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;3;10;30
NOVADUTRA;01-05-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;2;10;20
NOVADUTRA;01-05-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;1;10;10
NOVADUTRA;01-06-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;2;10;20
NOVADUTRA;01-06-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;2;10;20
NOVADUTRA;01-07-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;5;10;50
NOVADUTRA;01-07-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;5;10;50
NOVADUTRA;01-08-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;2;10;20
NOVADUTRA;01-08-2011;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;2;10;20
NOVADUTRA;01-09-2011;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria Esp. 10;Comercial;6;10;60
