concessionaria;mes_ano;sentido;praca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
ECOSUL;01-06-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Categoria 9;Moto;0;0,5;0
ECOSUL;01-06-2010;Crescente;Praça 04 BR-392/RS km 52,30;Categoria 9;Moto;0;0,5;0
ECOSUL;01-07-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Categoria 9;Moto;0;0,5;0
ECOSUL;01-07-2010;Crescente;Praça 04 BR-392/RS km 52,30;Categoria 9;Moto;0;0,5;0
ECOSUL;01-08-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Categoria 9;Moto;0;0,5;0
ECOSUL;01-08-2010;Crescente;Praça 04 BR-392/RS km 52,30;Categoria 9;Moto;0;0,5;0
ECOSUL;01-09-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Categoria 9;Moto;0;0,5;0
ECOSUL;01-09-2010;Crescente;Praça 04 BR-392/RS km 52,30;Categoria 9;Moto;0;0,5;0
ECOSUL;01-10-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Categoria 9;Moto;0;0,5;0
ECOSUL;01-10-2010;Crescente;Praça 04 BR-392/RS km 52,30;Categoria 9;Moto;0;0,5;0
ECOSUL;01-11-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Categoria 9;Moto;0;0,5;0
ECOSUL;01-11-2010;Crescente;Praça 04 BR-392/RS km 52,30;Categoria 9;Moto;0;0,5;0
ECOSUL;01-12-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Categoria 9;Moto;0;0,5;0
ECOSUL;01-12-2010;Crescente;Praça 04 BR-392/RS km 52,30;Categoria 9;Moto;0;0,5;0
ECOSUL;01-01-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;2987;6;17922
ECOSUL;01-01-2010;Crescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;2845;6;17070
ECOSUL;01-02-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;3210;6;19260
ECOSUL;01-02-2010;Crescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;2929;6;17574
ECOSUL;01-03-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;8000;6;48000
ECOSUL;01-03-2010;Crescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;7384;6;44304
ECOSUL;01-04-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;19997;6;119982
ECOSUL;01-04-2010;Crescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;19702;6;118212
ECOSUL;01-05-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;12367;6;74202
ECOSUL;01-05-2010;Crescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;12103;6;72618
ECOSUL;01-06-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;8438;6;50628
ECOSUL;01-06-2010;Crescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;8298;6;49788
ECOSUL;01-07-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;7230;6;43380
ECOSUL;01-07-2010;Crescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;7303;6;43818
ECOSUL;01-08-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;6676;6;40056
ECOSUL;01-08-2010;Crescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;6446;6;38676
ECOSUL;01-09-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;5870;6;35220
ECOSUL;01-09-2010;Crescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;5927;6;35562
ECOSUL;01-10-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;5702;6;34212
ECOSUL;01-10-2010;Crescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;5789;6;34734
ECOSUL;01-11-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;5148;6;30888
ECOSUL;01-11-2010;Crescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;5035;6;30210
ECOSUL;01-12-2010;Decrescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;4723;6;28338
ECOSUL;01-12-2010;Crescente;Praça 04 BR-392/RS km 52,30;Outros;Comercial;4836;6;29016
ECOSUL;01-01-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;14964;1;14964
ECOSUL;01-01-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;14650;1;14650
ECOSUL;01-02-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;14244;1;14244
ECOSUL;01-02-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;14045;1;14045
ECOSUL;01-03-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;14055;1;14055
ECOSUL;01-03-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;13320;1;13320
ECOSUL;01-04-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;13711;1;13711
ECOSUL;01-04-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;12986;1;12986
ECOSUL;01-05-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;14257;1;14257
ECOSUL;01-05-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;13431;1;13431
ECOSUL;01-06-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;13253;1;13253
ECOSUL;01-06-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;12551;1;12551
ECOSUL;01-07-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;15450;1;15450
ECOSUL;01-07-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;14614;1;14614
ECOSUL;01-08-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;14897;1;14897
ECOSUL;01-08-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;13799;1;13799
ECOSUL;01-09-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;14529;1;14529
ECOSUL;01-09-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;13983;1;13983
ECOSUL;01-10-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;14817;1;14817
ECOSUL;01-10-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;14306;1;14306
ECOSUL;01-11-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;14794;1;14794
ECOSUL;01-11-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;13976;1;13976
ECOSUL;01-12-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;17305;1;17305
ECOSUL;01-12-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 1;Passeio;16225;1;16225
ECOSUL;01-01-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2657;2;5314
ECOSUL;01-01-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2638;2;5276
ECOSUL;01-02-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2604;2;5208
ECOSUL;01-02-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2619;2;5238
ECOSUL;01-03-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;3273;2;6546
ECOSUL;01-03-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;3241;2;6482
ECOSUL;01-04-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2892;2;5784
ECOSUL;01-04-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2877;2;5754
ECOSUL;01-05-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2993;2;5986
ECOSUL;01-05-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2953;2;5906
ECOSUL;01-06-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2878;2;5756
ECOSUL;01-06-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2923;2;5846
ECOSUL;01-07-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2949;2;5898
ECOSUL;01-07-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2942;2;5884
ECOSUL;01-08-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2982;2;5964
ECOSUL;01-08-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;3016;2;6032
ECOSUL;01-09-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2982;2;5964
ECOSUL;01-09-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;2986;2;5972
ECOSUL;01-10-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;3124;2;6248
ECOSUL;01-10-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;3131;2;6262
ECOSUL;01-11-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;3211;2;6422
ECOSUL;01-11-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;3253;2;6506
ECOSUL;01-12-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;3268;2;6536
ECOSUL;01-12-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 2;Comercial;3290;2;6580
ECOSUL;01-01-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;107;1,5;160,5
ECOSUL;01-01-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;138;1,5;207
ECOSUL;01-02-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;161;1,5;241,5
ECOSUL;01-02-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;167;1,5;250,5
ECOSUL;01-03-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;118;1,5;177
ECOSUL;01-03-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;128;1,5;192
ECOSUL;01-04-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;82;1,5;123
ECOSUL;01-04-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;94;1,5;141
ECOSUL;01-05-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;82;1,5;123
ECOSUL;01-05-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;80;1,5;120
ECOSUL;01-06-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;76;1,5;114
ECOSUL;01-06-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;97;1,5;145,5
ECOSUL;01-07-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;107;1,5;160,5
ECOSUL;01-07-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;111;1,5;166,5
ECOSUL;01-08-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;101;1,5;151,5
ECOSUL;01-08-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;109;1,5;163,5
ECOSUL;01-09-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;103;1,5;154,5
ECOSUL;01-09-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;109;1,5;163,5
ECOSUL;01-10-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;98;1,5;147
ECOSUL;01-10-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;110;1,5;165
ECOSUL;01-11-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;135;1,5;202,5
ECOSUL;01-11-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;139;1,5;208,5
ECOSUL;01-12-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;173;1,5;259,5
ECOSUL;01-12-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 3;Passeio;139;1,5;208,5
ECOSUL;01-01-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2011;3;6033
ECOSUL;01-01-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2068;3;6204
ECOSUL;01-02-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2061;3;6183
ECOSUL;01-02-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2144;3;6432
ECOSUL;01-03-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2403;3;7209
ECOSUL;01-03-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2403;3;7209
ECOSUL;01-04-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2302;3;6906
ECOSUL;01-04-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2260;3;6780
ECOSUL;01-05-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2403;3;7209
ECOSUL;01-05-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2547;3;7641
ECOSUL;01-06-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2285;3;6855
ECOSUL;01-06-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2522;3;7566
ECOSUL;01-07-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2437;3;7311
ECOSUL;01-07-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2591;3;7773
ECOSUL;01-08-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2580;3;7740
ECOSUL;01-08-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2734;3;8202
ECOSUL;01-09-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2364;3;7092
ECOSUL;01-09-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2543;3;7629
ECOSUL;01-10-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2530;3;7590
ECOSUL;01-10-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2684;3;8052
ECOSUL;01-11-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2318;3;6954
ECOSUL;01-11-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2374;3;7122
ECOSUL;01-12-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2226;3;6678
ECOSUL;01-12-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 4;Comercial;2426;3;7278
ECOSUL;01-01-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;36;2;72
ECOSUL;01-01-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;44;2;88
ECOSUL;01-02-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;52;2;104
ECOSUL;01-02-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;53;2;106
ECOSUL;01-03-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;29;2;58
ECOSUL;01-03-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;36;2;72
ECOSUL;01-04-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;33;2;66
ECOSUL;01-04-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;27;2;54
ECOSUL;01-05-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;42;2;84
ECOSUL;01-05-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;41;2;82
ECOSUL;01-06-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;32;2;64
ECOSUL;01-06-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;28;2;56
ECOSUL;01-07-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;36;2;72
ECOSUL;01-07-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;28;2;56
ECOSUL;01-08-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;38;2;76
ECOSUL;01-08-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;35;2;70
ECOSUL;01-09-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;38;2;76
ECOSUL;01-09-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;38;2;76
ECOSUL;01-10-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;42;2;84
ECOSUL;01-10-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;36;2;72
ECOSUL;01-11-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;56;2;112
ECOSUL;01-11-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;41;2;82
ECOSUL;01-12-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;48;2;96
ECOSUL;01-12-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 5;Passeio;56;2;112
ECOSUL;01-01-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;227;4;908
ECOSUL;01-01-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;317;4;1268
ECOSUL;01-02-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;224;4;896
ECOSUL;01-02-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;436;4;1744
ECOSUL;01-03-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;281;4;1124
ECOSUL;01-03-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;517;4;2068
ECOSUL;01-04-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;400;4;1600
ECOSUL;01-04-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;948;4;3792
ECOSUL;01-05-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;285;4;1140
ECOSUL;01-05-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;528;4;2112
ECOSUL;01-06-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;275;4;1100
ECOSUL;01-06-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;547;4;2188
ECOSUL;01-07-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;287;4;1148
ECOSUL;01-07-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;575;4;2300
ECOSUL;01-08-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;345;4;1380
ECOSUL;01-08-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;715;4;2860
ECOSUL;01-09-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;371;4;1484
ECOSUL;01-09-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;629;4;2516
ECOSUL;01-10-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;468;4;1872
ECOSUL;01-10-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;612;4;2448
ECOSUL;01-11-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;377;4;1508
ECOSUL;01-11-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;450;4;1800
ECOSUL;01-12-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;382;4;1528
ECOSUL;01-12-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 6;Comercial;439;4;1756
ECOSUL;01-01-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;1281;5;6405
ECOSUL;01-01-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;1211;5;6055
ECOSUL;01-02-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;1204;5;6020
ECOSUL;01-02-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;1096;5;5480
ECOSUL;01-03-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;1989;5;9945
ECOSUL;01-03-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;1524;5;7620
ECOSUL;01-04-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;3851;5;19255
ECOSUL;01-04-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;2854;5;14270
ECOSUL;01-05-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;3282;5;16410
ECOSUL;01-05-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;2861;5;14305
ECOSUL;01-06-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;3222;5;16110
ECOSUL;01-06-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;2768;5;13840
ECOSUL;01-07-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;3357;5;16785
ECOSUL;01-07-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;2932;5;14660
ECOSUL;01-08-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;3517;5;17585
ECOSUL;01-08-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;2845;5;14225
ECOSUL;01-09-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;3002;5;15010
ECOSUL;01-09-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;2613;5;13065
ECOSUL;01-10-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;2801;5;14005
ECOSUL;01-10-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;2541;5;12705
ECOSUL;01-11-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;1933;5;9665
ECOSUL;01-11-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;1725;5;8625
ECOSUL;01-12-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;1319;5;6595
ECOSUL;01-12-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 7;Comercial;1240;5;6200
ECOSUL;01-01-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;2406;6;14436
ECOSUL;01-01-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;1799;6;10794
ECOSUL;01-02-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;2905;6;17430
ECOSUL;01-02-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;2017;6;12102
ECOSUL;01-03-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;6140;6;36840
ECOSUL;01-03-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;3719;6;22314
ECOSUL;01-04-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;14398;6;86388
ECOSUL;01-04-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;9407;6;56442
ECOSUL;01-05-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;10002;6;60012
ECOSUL;01-05-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;8267;6;49602
ECOSUL;01-06-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;8493;6;50958
ECOSUL;01-06-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;6925;6;41550
ECOSUL;01-07-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;8081;6;48486
ECOSUL;01-07-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;6704;6;40224
ECOSUL;01-08-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;7834;6;47004
ECOSUL;01-08-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;6343;6;38058
ECOSUL;01-09-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;6978;6;41868
ECOSUL;01-09-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;5702;6;34212
ECOSUL;01-10-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;5735;6;34410
ECOSUL;01-10-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;4891;6;29346
ECOSUL;01-11-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;4989;6;29934
ECOSUL;01-11-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;3944;6;23664
ECOSUL;01-12-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;4278;6;25668
ECOSUL;01-12-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 8;Comercial;3467;6;20802
ECOSUL;01-01-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 9;Moto;0;0,5;0
ECOSUL;01-01-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 9;Moto;0;0,5;0
ECOSUL;01-02-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 9;Moto;0;0,5;0
ECOSUL;01-02-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 9;Moto;0;0,5;0
ECOSUL;01-03-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 9;Moto;0;0,5;0
ECOSUL;01-03-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 9;Moto;0;0,5;0
ECOSUL;01-04-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 9;Moto;0;0,5;0
ECOSUL;01-04-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 9;Moto;0;0,5;0
ECOSUL;01-05-2010;Decrescente;Praça 05 BR-392/RS km 111,47;Categoria 9;Moto;0;0,5;0
ECOSUL;01-05-2010;Crescente;Praça 05 BR-392/RS km 111,47;Categoria 9;Moto;0;0,5;0
