concessionaria;mes_ano;sentido;praca;categoria;tipo_de_veiculo;volume_total;multiplicador_de_tarifa;volume_veiculo_equivalente
NOVADUTRA;01-07-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 7;Comercial;42095;5;210475
NOVADUTRA;01-07-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 7;Comercial;42924;5;214620
NOVADUTRA;01-08-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 7;Comercial;50185;5;250925
NOVADUTRA;01-08-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 7;Comercial;48753;5;243765
NOVADUTRA;01-09-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 7;Comercial;45510;5;227550
NOVADUTRA;01-09-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 7;Comercial;45279;5;226395
NOVADUTRA;01-10-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 7;Comercial;48730;5;243650
NOVADUTRA;01-10-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 7;Comercial;48717;5;243585
NOVADUTRA;01-11-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 7;Comercial;46526;5;232630
NOVADUTRA;01-11-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 7;Comercial;46051;5;230255
NOVADUTRA;01-12-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 7;Comercial;42572;5;212860
NOVADUTRA;01-12-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 7;Comercial;41594;5;207970
NOVADUTRA;01-01-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;33433;6;200598
NOVADUTRA;01-01-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;33750;6;202500
NOVADUTRA;01-02-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;32548;6;195288
NOVADUTRA;01-02-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;30920;6;185520
NOVADUTRA;01-03-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;37192;6;223152
NOVADUTRA;01-03-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;36074;6;216444
NOVADUTRA;01-04-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;33339;6;200034
NOVADUTRA;01-04-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;33197;6;199182
NOVADUTRA;01-05-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;36974;6;221844
NOVADUTRA;01-05-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;37068;6;222408
NOVADUTRA;01-06-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;35475;6;212850
NOVADUTRA;01-06-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;34441;6;206646
NOVADUTRA;01-07-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;34746;6;208476
NOVADUTRA;01-07-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;35320;6;211920
NOVADUTRA;01-08-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;40956;6;245736
NOVADUTRA;01-08-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;39508;6;237048
NOVADUTRA;01-09-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;37182;6;223092
NOVADUTRA;01-09-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;36837;6;221022
NOVADUTRA;01-10-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;40498;6;242988
NOVADUTRA;01-10-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;39983;6;239898
NOVADUTRA;01-11-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;40203;6;241218
NOVADUTRA;01-11-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;39431;6;236586
NOVADUTRA;01-12-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;37766;6;226596
NOVADUTRA;01-12-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 8;Comercial;35535;6;213210
NOVADUTRA;01-01-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;6014;0,5;3007
NOVADUTRA;01-01-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;5910;0,5;2955
NOVADUTRA;01-02-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;6400;0,5;3200
NOVADUTRA;01-02-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;6936;0,5;3468
NOVADUTRA;01-03-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;6143;0,5;3071,5
NOVADUTRA;01-03-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;6481;0,5;3240,5
NOVADUTRA;01-04-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;7184;0,5;3592
NOVADUTRA;01-04-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;7555;0,5;3777,5
NOVADUTRA;01-05-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;6296;0,5;3148
NOVADUTRA;01-05-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;6516;0,5;3258
NOVADUTRA;01-06-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;5398;0,5;2699
NOVADUTRA;01-06-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;6051;0,5;3025,5
NOVADUTRA;01-07-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;6745;0,5;3372,5
NOVADUTRA;01-07-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;6854;0,5;3427
NOVADUTRA;01-08-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;7095;0,5;3547,5
NOVADUTRA;01-08-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;7375;0,5;3687,5
NOVADUTRA;01-09-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;8012;0,5;4006
NOVADUTRA;01-09-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;8270;0,5;4135
NOVADUTRA;01-10-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;6458;0,5;3229
NOVADUTRA;01-10-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;6692;0,5;3346
NOVADUTRA;01-11-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;6463;0,5;3231,5
NOVADUTRA;01-11-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;6797;0,5;3398,5
NOVADUTRA;01-12-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;7415;0,5;3707,5
NOVADUTRA;01-12-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria 9;Moto;8378;0,5;4189
NOVADUTRA;01-01-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;6177;7;43239
NOVADUTRA;01-01-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;6023;7;42161
NOVADUTRA;01-02-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;6070;7;42490
NOVADUTRA;01-02-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;5825;7;40775
NOVADUTRA;01-03-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;7120;7;49840
NOVADUTRA;01-03-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;7136;7;49952
NOVADUTRA;01-04-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;6330;7;44310
NOVADUTRA;01-04-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;6743;7;47201
NOVADUTRA;01-05-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;7421;7;51947
NOVADUTRA;01-05-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;7622;7;53354
NOVADUTRA;01-06-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;6308;7;44156
NOVADUTRA;01-06-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;6274;7;43918
NOVADUTRA;01-07-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;6045;7;42315
NOVADUTRA;01-07-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;6141;7;42987
NOVADUTRA;01-08-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;6743;7;47201
NOVADUTRA;01-08-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;6701;7;46907
NOVADUTRA;01-09-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;5853;7;40971
NOVADUTRA;01-09-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;6003;7;42021
NOVADUTRA;01-10-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;6168;7;43176
NOVADUTRA;01-10-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;6315;7;44205
NOVADUTRA;01-11-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;5656;7;39592
NOVADUTRA;01-11-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;5537;7;38759
NOVADUTRA;01-12-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;5453;7;38171
NOVADUTRA;01-12-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 07;Comercial;5356;7;37492
NOVADUTRA;01-01-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;53;8;424
NOVADUTRA;01-01-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;61;8;488
NOVADUTRA;01-02-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;46;8;368
NOVADUTRA;01-02-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;51;8;408
NOVADUTRA;01-03-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;79;8;632
NOVADUTRA;01-03-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;72;8;576
NOVADUTRA;01-04-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;68;8;544
NOVADUTRA;01-04-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;73;8;584
NOVADUTRA;01-05-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;78;8;624
NOVADUTRA;01-05-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;80;8;640
NOVADUTRA;01-06-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;91;8;728
NOVADUTRA;01-06-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;84;8;672
NOVADUTRA;01-07-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;81;8;648
NOVADUTRA;01-07-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;69;8;552
NOVADUTRA;01-08-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;83;8;664
NOVADUTRA;01-08-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;75;8;600
NOVADUTRA;01-09-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;91;8;728
NOVADUTRA;01-09-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;76;8;608
NOVADUTRA;01-10-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;72;8;576
NOVADUTRA;01-10-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;81;8;648
NOVADUTRA;01-11-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;98;8;784
NOVADUTRA;01-11-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;77;8;616
NOVADUTRA;01-12-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;62;8;496
NOVADUTRA;01-12-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 08;Comercial;68;8;544
NOVADUTRA;01-01-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;1703;9;15327
NOVADUTRA;01-01-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;1815;9;16335
NOVADUTRA;01-02-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;1872;9;16848
NOVADUTRA;01-02-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;1832;9;16488
NOVADUTRA;01-03-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;2118;9;19062
NOVADUTRA;01-03-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;2089;9;18801
NOVADUTRA;01-04-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;1941;9;17469
NOVADUTRA;01-04-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;1905;9;17145
NOVADUTRA;01-05-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;2206;9;19854
NOVADUTRA;01-05-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;2161;9;19449
NOVADUTRA;01-06-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;1805;9;16245
NOVADUTRA;01-06-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;1780;9;16020
NOVADUTRA;01-07-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;1905;9;17145
NOVADUTRA;01-07-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;1931;9;17379
NOVADUTRA;01-08-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;2264;9;20376
NOVADUTRA;01-08-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;2311;9;20799
NOVADUTRA;01-09-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;2142;9;19278
NOVADUTRA;01-09-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;2140;9;19260
NOVADUTRA;01-10-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;2123;9;19107
NOVADUTRA;01-10-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;2129;9;19161
NOVADUTRA;01-11-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;2053;9;18477
NOVADUTRA;01-11-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;1879;9;16911
NOVADUTRA;01-12-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;1848;9;16632
NOVADUTRA;01-12-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 09;Comercial;1755;9;15795
NOVADUTRA;01-01-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;3;10;30
NOVADUTRA;01-01-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;3;10;30
NOVADUTRA;01-02-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;7;10;70
NOVADUTRA;01-02-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;11;10;110
NOVADUTRA;01-03-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;3;10;30
NOVADUTRA;01-03-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;7;10;70
NOVADUTRA;01-04-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;3;10;30
NOVADUTRA;01-04-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;3;10;30
NOVADUTRA;01-05-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;1;10;10
NOVADUTRA;01-05-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;0;10;0
NOVADUTRA;01-06-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;4;10;40
NOVADUTRA;01-06-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;3;10;30
NOVADUTRA;01-07-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;2;10;20
NOVADUTRA;01-07-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;1;10;10
NOVADUTRA;01-08-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;5;10;50
NOVADUTRA;01-08-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;8;10;80
NOVADUTRA;01-09-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;1;10;10
NOVADUTRA;01-09-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;2;10;20
NOVADUTRA;01-10-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;8;10;80
NOVADUTRA;01-10-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;4;10;40
NOVADUTRA;01-11-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;2;10;20
NOVADUTRA;01-11-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;4;10;40
NOVADUTRA;01-12-2012;Crescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;3;10;30
NOVADUTRA;01-12-2012;Decrescente;Praça 04 BR-116/SP km 87,00;Categoria Esp. 10;Comercial;8;10;80
NOVADUTRA;01-01-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;237133;1;237133
NOVADUTRA;01-01-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;198410;1;198410
NOVADUTRA;01-02-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;175151;1;175151
NOVADUTRA;01-02-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;175618;1;175618
NOVADUTRA;01-03-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;142332;1;142332
NOVADUTRA;01-03-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;142843;1;142843
NOVADUTRA;01-04-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;164322;1;164322
NOVADUTRA;01-04-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;168107;1;168107
NOVADUTRA;01-05-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;141810;1;141810
NOVADUTRA;01-05-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;140619;1;140619
NOVADUTRA;01-06-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;149229;1;149229
NOVADUTRA;01-06-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;153447;1;153447
NOVADUTRA;01-07-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;191275;1;191275
NOVADUTRA;01-07-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;191068;1;191068
NOVADUTRA;01-08-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;149380;1;149380
NOVADUTRA;01-08-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;149438;1;149438
NOVADUTRA;01-09-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;165238;1;165238
NOVADUTRA;01-09-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;167557;1;167557
NOVADUTRA;01-10-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;164294;1;164294
NOVADUTRA;01-10-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;166306;1;166306
NOVADUTRA;01-11-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;177326;1;177326
NOVADUTRA;01-11-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;177944;1;177944
NOVADUTRA;01-12-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;193717;1;193717
NOVADUTRA;01-12-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 1;Passeio;246577;1;246577
NOVADUTRA;01-01-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;22837;2;45674
NOVADUTRA;01-01-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;23027;2;46054
NOVADUTRA;01-02-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;21093;2;42186
NOVADUTRA;01-02-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;21242;2;42484
NOVADUTRA;01-03-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;23504;2;47008
NOVADUTRA;01-03-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;23395;2;46790
NOVADUTRA;01-04-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;21982;2;43964
NOVADUTRA;01-04-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;22127;2;44254
NOVADUTRA;01-05-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;23630;2;47260
NOVADUTRA;01-05-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;24105;2;48210
NOVADUTRA;01-06-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;22413;2;44826
NOVADUTRA;01-06-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;22518;2;45036
NOVADUTRA;01-07-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;22843;2;45686
NOVADUTRA;01-07-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;23470;2;46940
NOVADUTRA;01-08-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;26076;2;52152
NOVADUTRA;01-08-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;25940;2;51880
NOVADUTRA;01-09-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;24539;2;49078
NOVADUTRA;01-09-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;24485;2;48970
NOVADUTRA;01-10-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;25272;2;50544
NOVADUTRA;01-10-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;25758;2;51516
NOVADUTRA;01-11-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;25792;2;51584
NOVADUTRA;01-11-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;25691;2;51382
NOVADUTRA;01-12-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;25686;2;51372
NOVADUTRA;01-12-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 2;Comercial;25850;2;51700
NOVADUTRA;01-01-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;519;1,5;778,5
NOVADUTRA;01-01-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;424;1,5;636
NOVADUTRA;01-02-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;442;1,5;663
NOVADUTRA;01-02-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;446;1,5;669
NOVADUTRA;01-03-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;355;1,5;532,5
NOVADUTRA;01-03-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;345;1,5;517,5
NOVADUTRA;01-04-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;402;1,5;603
NOVADUTRA;01-04-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;406;1,5;609
NOVADUTRA;01-05-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;327;1,5;490,5
NOVADUTRA;01-05-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;326;1,5;489
NOVADUTRA;01-06-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;340;1,5;510
NOVADUTRA;01-06-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;347;1,5;520,5
NOVADUTRA;01-07-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;398;1,5;597
NOVADUTRA;01-07-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;426;1,5;639
NOVADUTRA;01-08-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;371;1,5;556,5
NOVADUTRA;01-08-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;351;1,5;526,5
NOVADUTRA;01-09-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;434;1,5;651
NOVADUTRA;01-09-2012;Decrescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;428;1,5;642
NOVADUTRA;01-10-2012;Crescente;Praça 05 BR-116/RJ km 318,90;Categoria 3;Passeio;372;1,5;558
